"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
24,31,1.46024094739469,0.258699210419249,1.00008035655992,1.06371927558963,1.91095249273832,1.44460189529517,1.91095249273832,1.91095249273832,2.01397046302524,2020-01-28
25,32,1.32418678124228,0.237405046542881,0.902013564127667,0.963229399404667,1.73811548394198,1.3094004833029,1.73811548394198,1.73811548394198,1.82679810873465,2020-01-29
26,33,1.38727032159882,0.234798193929146,0.965685768389962,1.02653741649723,1.79551399603929,1.37470489716788,1.79551399603929,1.79551399603929,1.8885636906476,2020-01-30
27,34,1.30290123363397,0.218286965764283,0.910781826892679,0.96677811121048,1.67910345883116,1.28926764267312,1.67910345883116,1.67910345883116,1.76498654592536,2020-01-31
28,35,1.19302405531409,0.201958892694727,0.834147214685541,0.882917693100537,1.54604998127099,1.18157345105274,1.54604998127099,1.54604998127099,1.62147324286352,2020-02-01
29,36,1.03699444338326,0.182385821597161,0.708736347939371,0.754865767846373,1.35402862678775,1.02677309519727,1.35402862678775,1.35402862678775,1.42681365187044,2020-02-02
30,37,1.06247812055481,0.181963632072131,0.735397657073553,0.783006233045468,1.37665701300386,1.0504485761052,1.37665701300386,1.37665701300386,1.44801253243827,2020-02-03
31,38,1.04571523372394,0.177625206016943,0.726777325587951,0.772072373083136,1.35333405989202,1.03531802361555,1.35333405989202,1.35333405989202,1.42046922374214,2020-02-04
32,39,0.977802471460924,0.171089763469341,0.673407056055883,0.716616956289745,1.27759132189593,0.966888218246208,1.27759132189593,1.27759132189593,1.3414524682507,2020-02-05
33,40,1.03545968973515,0.176114318298168,0.719324497019643,0.762377422746578,1.34519896275686,1.02480133248339,1.34519896275686,1.34519896275686,1.40745056944903,2020-02-06
34,41,0.977920181823387,0.170824822555289,0.671348877982504,0.714811371282037,1.27442974004177,0.968038210564712,1.27442974004177,1.27442974004177,1.3382349786058,2020-02-07
35,42,0.981926601078233,0.170619099878079,0.673374648470359,0.717787958128876,1.27987206213289,0.973054926209248,1.27987206213289,1.27987206213289,1.34644581791853,2020-02-08
36,43,1.13875207629774,0.184836274957464,0.806502873465155,0.853459028591362,1.45927471337111,1.12889467152477,1.45927471337111,1.45927471337111,1.52846590522283,2020-02-09
37,44,1.44127920290513,0.20772139488518,1.06103038093955,1.11685742755919,1.79843765663652,1.43323958165187,1.79843765663652,1.79843765663652,1.87269419091195,2020-02-10
38,45,1.29419669380318,0.196230429390327,0.938795500582184,0.989399677191443,1.63839791895527,1.28546267444302,1.63839791895527,1.63839791895527,1.70544871547647,2020-02-11
39,46,1.37457132244878,0.202581034870278,1.00680301423008,1.05932201712287,1.72119684551502,1.36591657035229,1.72119684551502,1.72119684551502,1.79539440479712,2020-02-12
40,47,1.40089192326309,0.199037551397006,1.03798528279927,1.09149044216743,1.74191240075655,1.39117932257552,1.74191240075655,1.74191240075655,1.81715506921948,2020-02-13
41,48,1.33893344046375,0.190083213282354,0.995396812370835,1.04350077613638,1.66645925064727,1.32977069826069,1.66645925064727,1.66645925064727,1.73810270137272,2020-02-14
42,49,1.34659417225504,0.183175152239663,1.01222100343066,1.06137987293639,1.66169665293613,1.33760403015144,1.66169665293613,1.66169665293613,1.72486667553559,2020-02-15
43,50,1.33070410260429,0.176926999298598,1.00865890615338,1.05522623237874,1.63762545876671,1.32200747635792,1.63762545876671,1.63762545876671,1.70210214240503,2020-02-16
44,51,1.25438550693047,0.165502539157213,0.956571435538116,0.996412480919014,1.53973653437225,1.24497090187476,1.53973653437225,1.53973653437225,1.60016868240349,2020-02-17
45,52,0.990464586590579,0.14191288543633,0.732706444922712,0.769097245156084,1.23295031063658,0.983405033979398,1.23295031063658,1.23295031063658,1.28391301454404,2020-02-18
46,53,1.06174673389668,0.142635223449477,0.802214008959079,0.838171092374532,1.30516073190862,1.05522031337134,1.30516073190862,1.30516073190862,1.35783111374403,2020-02-19
47,54,1.1715414464303,0.146616890683539,0.899787650298884,0.940913156469,1.42360845048529,1.16504888229095,1.42360845048529,1.42360845048529,1.4759519094757,2020-02-20
48,55,1.17406605827875,0.145561421868448,0.90500281684192,0.945150937698143,1.42410096315521,1.16794970108894,1.42410096315521,1.42410096315521,1.4754558109393,2020-02-21
49,56,1.25777965597335,0.150042710798691,0.982216197850733,1.02271386591711,1.51739543509183,1.2517765870554,1.51739543509183,1.51739543509183,1.57001992711193,2020-02-22
50,57,1.22086280420496,0.146711304559366,0.94889392871549,0.987834418752164,1.47121307155616,1.21530520445835,1.47121307155616,1.47121307155616,1.5226447598695,2020-02-23
51,58,1.23949480878301,0.145616770708203,0.970041143972572,1.01053359378667,1.48780106719418,1.23326158846409,1.48780106719418,1.48780106719418,1.53959478388029,2020-02-24
52,59,1.28425275874257,0.147433111267769,1.01210864135499,1.05149308536736,1.53672544166746,1.27833833030539,1.53672544166746,1.53672544166746,1.58884940298204,2020-02-25
53,60,1.27339111645864,0.143918457047552,1.00924423913396,1.0465779189092,1.52002611695737,1.26805276947197,1.52002611695737,1.52002611695737,1.57244169361963,2020-02-26
54,61,1.22918740703109,0.137279770666481,0.974606107511517,1.01166764002485,1.46208022844074,1.2234869929943,1.46208022844074,1.46208022844074,1.51407515512662,2020-02-27
55,62,1.20086805562753,0.132815876462059,0.954561118821734,0.990205615042706,1.4300278807403,1.19526094691154,1.4300278807403,1.4300278807403,1.47635345352819,2020-02-28
56,63,1.17484399712553,0.128263375755932,0.938959853437708,0.974207990345765,1.39309802362021,1.16883070645244,1.39309802362021,1.39309802362021,1.44216493057533,2020-02-29
57,64,1.43537510387254,0.139899645530344,1.17756416190938,1.21298612790221,1.67197788587045,1.43025744950148,1.67197788587045,1.67197788587045,1.72492018768099,2020-03-01
58,65,1.63477645764909,0.147451799079582,1.35919031945598,1.3998705298788,1.88627703830325,1.62886892239459,1.88627703830325,1.88627703830325,1.9369591069073,2020-03-02
59,66,1.90664013710509,0.169954121894256,1.58532976787953,1.63394334590938,2.19361026152785,1.90363090313096,2.19361026152785,2.19361026152785,2.25138643278889,2020-03-03
60,67,1.94624880118306,0.193073966416396,1.58643937312988,1.63662455536987,2.27255132034019,1.94159400809326,2.27255132034019,2.27255132034019,2.33192561850297,2020-03-04
61,68,1.92358945020491,0.212721799473477,1.54414173177114,1.59381186229079,2.29282146194102,1.91451876569404,2.29282146194102,2.29282146194102,2.3623098740007,2020-03-05
62,69,1.97146995992172,0.220020128832322,1.59200469866146,1.63761757182977,2.36059433138913,1.95373973073977,2.36059433138913,2.36059433138913,2.43280801667056,2020-03-06
63,70,1.87761670064386,0.202898283178788,1.52509728528318,1.56937195601798,2.23391492755233,1.86004726202453,2.23391492755233,2.23391492755233,2.30143205357047,2020-03-07
64,71,1.90151783248923,0.195099275275356,1.56611889940128,1.60606286405921,2.2404325840577,1.88754299862294,2.2404325840577,2.2404325840577,2.30469488715941,2020-03-08
65,72,1.93432838000745,0.188092722365865,1.60912539470266,1.65100945844397,2.26374832060854,1.91874842987758,2.26374832060854,2.26374832060854,2.32406364364656,2020-03-09
66,73,2.08935499702928,0.195215389040047,1.75011073364333,1.79033318453961,2.42668153899193,2.07624966867071,2.42668153899193,2.42668153899193,2.48568176189303,2020-03-10
67,74,2.13059019932345,0.206017493810331,1.77025900117496,1.81176453921271,2.48253900943249,2.11792230696549,2.48253900943249,2.48253900943249,2.53921255642902,2020-03-11
68,75,2.22863450655841,0.228929728224612,1.83702448232234,1.87959255960167,2.62113532708491,2.21232512612491,2.62113532708491,2.62113532708491,2.68365167460778,2020-03-12
69,76,2.30895087618449,0.247075105928638,1.88836208060665,1.93439722510221,2.73516537846587,2.28852483568611,2.73516537846587,2.73516537846587,2.79832094483656,2020-03-13
70,77,2.35588612071649,0.263517295874448,1.91364257704503,1.96085927310328,2.81112732506919,2.33046138935066,2.81112732506919,2.81112732506919,2.88244045232116,2020-03-14
71,78,2.44002493449713,0.281930806332076,1.97124044483372,2.01848167569532,2.92953873140552,2.4107367221037,2.92953873140552,2.92953873140552,3.00057674736146,2020-03-15
72,79,2.52805805156534,0.300121593854154,2.03108389129762,2.08089555609162,3.04918992940133,2.49708169393221,3.04918992940133,3.04918992940133,3.12741755968995,2020-03-16
73,80,2.40242120802821,0.294820428537744,1.91646643524287,1.96570051411871,2.91741151019891,2.3708988708145,2.91741151019891,2.91741151019891,2.99092587432961,2020-03-17
74,81,2.22514610636444,0.276223263609395,1.77637896963308,1.81904801375811,2.71137150296946,2.19124726196691,2.71137150296946,2.71137150296946,2.78196571971045,2020-03-18
75,82,2.05373705473076,0.241091236540606,1.67347931120643,1.70603168526467,2.48212303834486,2.0203686567754,2.48212303834486,2.48212303834486,2.54607467835498,2020-03-19
76,83,2.01037588519816,0.211676467046885,1.67721219709759,1.70492409410115,2.38764013287142,1.97973184152375,2.38764013287142,2.38764013287142,2.44025118675031,2020-03-20
77,84,1.86579564102557,0.176721826458783,1.58035387638331,1.60398410444773,2.17733560292779,1.84298383527573,2.17733560292779,2.17733560292779,2.21776129027507,2020-03-21
78,85,1.710969830336,0.149314210142269,1.46656867154747,1.48816765691152,1.96948951579142,1.69281145746421,1.96948951579142,1.96948951579142,2.00346346386939,2020-03-22
79,86,1.60804529436002,0.126646804376566,1.40323625152862,1.41996622977837,1.82802145210227,1.59214057846465,1.82802145210227,1.82802145210227,1.85821881555499,2020-03-23
80,87,1.47227687603982,0.101187801912044,1.30729586660083,1.32200144436592,1.6488259893994,1.46024138731378,1.6488259893994,1.6488259893994,1.67056279636463,2020-03-24
81,88,1.37619515138712,0.0815215945871493,1.24224767544377,1.25549162137984,1.51786594028315,1.36662166198228,1.51786594028315,1.51786594028315,1.53676231136497,2020-03-25
82,89,1.29775095967157,0.0644723415838791,1.19011678127879,1.2016138040007,1.40937395663439,1.29180607931246,1.40937395663439,1.40937395663439,1.42478214966697,2020-03-26
83,90,1.22000605835259,0.0508668192643161,1.13452271231947,1.14325865691224,1.30867012505739,1.21594880117224,1.30867012505739,1.30867012505739,1.32073521437724,2020-03-27
84,91,1.11288196096848,0.0388442584320065,1.04457002189707,1.05340186448825,1.17918138354534,1.11035596256737,1.17918138354534,1.17918138354534,1.19050660995806,2020-03-28
85,92,1.05639447989836,0.0307270629927308,1.00067314285973,1.00798128903507,1.10880295416539,1.0552723494385,1.10880295416539,1.10880295416539,1.11822338634582,2020-03-29
86,93,1.03132247556898,0.0246140254442206,0.985856512581247,0.992375499196932,1.07254871401606,1.0306960989589,1.07254871401606,1.07254871401606,1.0810236106002,2020-03-30
87,94,0.975501676296737,0.0207989863422133,0.936611435197327,0.942536654175384,1.01089789664706,0.9747191218721,1.01089789664706,1.01089789664706,1.01828229854189,2020-03-31
88,95,0.985235789736891,0.019356589136486,0.948729522293504,0.954305505052614,1.01770665137778,0.984687265204621,1.01770665137778,1.01770665137778,1.02423410006688,2020-04-01
89,96,0.975105094355982,0.0186811725467617,0.939397407131334,0.944641433452149,1.0061450013711,0.974841963513703,1.0061450013711,1.0061450013711,1.01236738171804,2020-04-02
90,97,0.967909821297622,0.0175962087691658,0.934193505712509,0.939416354309184,0.997231617156463,0.967644011807791,0.997231617156463,0.997231617156463,1.00297225967931,2020-04-03
91,98,0.972939832757285,0.0173152399445417,0.9394736067636,0.944759279989289,1.00164784151848,0.972638375497108,1.00164784151848,1.00164784151848,1.00730857144867,2020-04-04
92,99,0.973674186228018,0.016852697622437,0.940893172226397,0.946108018792393,1.00164916059357,0.97356605295127,1.00164916059357,1.00164916059357,1.00697206431335,2020-04-05
93,100,0.991135073628319,0.0168975223693082,0.958398099639974,0.963705568455007,1.01933492918472,0.990913723404296,1.01933492918472,1.01933492918472,1.02484273262249,2020-04-06
94,101,0.990027888622494,0.0166701465746754,0.957869986581919,0.96278123508774,1.01781119497729,0.989982568411663,1.01781119497729,1.01781119497729,1.02345311540194,2020-04-07
95,102,1.00982877104358,0.0167262634054455,0.977345668259387,0.982717913350088,1.03740622622764,1.00974433985566,1.03740622622764,1.03740622622764,1.04272832277794,2020-04-08
96,103,0.984701906285228,0.0165271226082855,0.952593755297105,0.957709880548766,1.01217579510889,0.984583925399186,1.01217579510889,1.01217579510889,1.01703751184661,2020-04-09
97,104,1.02665908111117,0.0167927791692685,0.994185453748179,0.999276087607277,1.05428587981152,1.02656457887252,1.05428587981152,1.05428587981152,1.06010320059692,2020-04-10
98,105,1.02047039883121,0.016631309156075,0.988110793179063,0.993078724223887,1.04805089679239,1.02046962339066,1.04805089679239,1.04805089679239,1.05355321435274,2020-04-11
99,106,1.0294420225743,0.0169413814521031,0.996095633131491,1.00191004819689,1.05769510005352,1.02930783050121,1.05769510005352,1.05769510005352,1.06304759187785,2020-04-12
100,107,1.05100301305085,0.0173289010672505,1.01702622685346,1.02270166266484,1.07961770193273,1.05097393713498,1.07961770193273,1.07961770193273,1.08528504946081,2020-04-13
101,108,1.05632671758878,0.0176056453798133,1.02179292495415,1.02754374867114,1.08522882751395,1.05622019255493,1.08522882751395,1.08522882751395,1.09115052135355,2020-04-14
102,109,1.09761003971519,0.0182962748754634,1.06181312222733,1.06748170715734,1.12769200016683,1.09761789840033,1.12769200016683,1.12769200016683,1.13328275759098,2020-04-15
103,110,1.10440889569164,0.0193300363920646,1.06697537708857,1.07278327451105,1.13625521755389,1.10440085764847,1.13625521755389,1.13625521755389,1.14232160217035,2020-04-16
104,111,1.1212731749662,0.0209745344184788,1.08038138238929,1.08692064905228,1.15567733399227,1.12122929667668,1.15567733399227,1.15567733399227,1.16225773304197,2020-04-17
105,112,1.10470062956611,0.0220243440086166,1.0625758641742,1.06874300950308,1.14105015312296,1.10455916797208,1.14105015312296,1.14105015312296,1.14772409990403,2020-04-18
106,113,1.11519950025025,0.0227126574453472,1.07227428998882,1.07860271601988,1.1532519403178,1.11476366261287,1.1532519403178,1.1532519403178,1.15990643917104,2020-04-19
107,114,1.18222285446691,0.0233759332302521,1.1382640743849,1.14462293143157,1.22114479114765,1.18185884668435,1.22114479114765,1.22114479114765,1.22825692294778,2020-04-20
108,115,1.16998402202379,0.0239985004450944,1.1229980386857,1.13036424815965,1.20936345030894,1.16984020987118,1.20936345030894,1.20936345030894,1.21627181459045,2020-04-21
109,116,1.16659804085771,0.0268455412151103,1.1153498934208,1.12249002994134,1.21054259755366,1.16665085373069,1.21054259755366,1.21054259755366,1.21770840998014,2020-04-22
110,117,1.13874836003043,0.0273899732082457,1.08816567435895,1.09487304637493,1.18443290502507,1.13797169789339,1.18443290502507,1.18443290502507,1.19243694274234,2020-04-23
111,118,1.13199543511307,0.0266638237857274,1.08329657279434,1.08980162208223,1.17675588174721,1.13103806652711,1.17675588174721,1.17675588174721,1.18464527547607,2020-04-24
112,119,1.12760603889279,0.0244022863768717,1.08261304911147,1.08885584408333,1.16943593408716,1.12659475013188,1.16943593408716,1.16943593408716,1.17664244857451,2020-04-25
113,120,1.09505650787778,0.022262884722189,1.05312994649729,1.05914750494964,1.13242120984134,1.09450568648812,1.13242120984134,1.13242120984134,1.13890825390854,2020-04-26
114,121,1.09762336464935,0.0208656980284614,1.05838242805711,1.06409390701281,1.13249789511845,1.09714963315897,1.13249789511845,1.13249789511845,1.13888674849922,2020-04-27
115,122,1.02733617453359,0.0186423787074054,0.992011853192713,0.997280604041936,1.05836620922756,1.0270767069609,1.05836620922756,1.05836620922756,1.06419611946072,2020-04-28
116,123,1.0074781951971,0.0169621164410918,0.974734546518353,0.979889455803869,1.03552535780192,1.00714748047298,1.03552535780192,1.03552535780192,1.0411932719837,2020-04-29
117,124,1.01153621407429,0.0155607368401059,0.981137987558587,0.985959145335008,1.03706450769741,1.01142857892223,1.03706450769741,1.03706450769741,1.04233744358191,2020-04-30
118,125,1.04898221035723,0.0152813325062181,1.01945678993377,1.0240778591386,1.0744097183021,1.04896222694189,1.0744097183021,1.0744097183021,1.07945463320377,2020-05-01
119,126,1.03320635001782,0.0145100130607122,1.005053539497,1.009408123837,1.05714648899727,1.03319387273997,1.05714648899727,1.05714648899727,1.06204692009641,2020-05-02
120,127,1.00914235077283,0.0142121649364625,0.981398022612354,0.985576848953678,1.03264970901775,1.00909362076787,1.03264970901775,1.03264970901775,1.03734600320135,2020-05-03
121,128,1.01928373270585,0.0143237281986176,0.991608840877779,0.995856885469845,1.04288974927052,1.01929004356582,1.04288974927052,1.04288974927052,1.04754773496674,2020-05-04
122,129,1.00774287532099,0.0139605523882497,0.980545530640824,0.984879994849834,1.03066133076436,1.00762687673945,1.03066133076436,1.03066133076436,1.0350124099363,2020-05-05
123,130,1.01118213777516,0.0138691806316801,0.984234508614512,0.98849385462239,1.03410378412777,1.01102481906564,1.03410378412777,1.03410378412777,1.03851595729388,2020-05-06
124,131,1.0271862167166,0.0138981644390392,1.0002480859019,1.00454493628975,1.05000092690566,1.0271030584238,1.05000092690566,1.05000092690566,1.05472909890979,2020-05-07
125,132,1.01941351502321,0.01375076798271,0.99266435455782,0.996844791683018,1.04194816904739,1.01929427857401,1.04194816904739,1.04194816904739,1.0467225198017,2020-05-08
126,133,0.975095715407685,0.013633625766317,0.948283205312187,0.952670861657392,0.997486374185162,0.975052091217872,0.997486374185162,0.997486374185162,1.00188211263434,2020-05-09
127,134,1.02424731663197,0.0137607119392193,0.997858644987556,1.00166526665357,1.04711359092262,1.02408314134341,1.04711359092262,1.04711359092262,1.05158165567934,2020-05-10
128,135,1.08720659479455,0.0142074595662152,1.05982725559272,1.06403571966798,1.11073767785325,1.08709925674976,1.11073767785325,1.11073767785325,1.11511685374317,2020-05-11
