"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
8,15,0.797929769971903,0.150768282758681,0.530860573737316,0.567871568545581,1.06081331964683,0.787922511896264,1.06081331964683,1.06081331964683,1.1206398809464,"2020-01-12"
9,16,0.736464091539546,0.146661451963971,0.478790899344981,0.512958901146665,0.992813210831576,0.726053494010644,0.992813210831576,0.992813210831576,1.05417194957885,"2020-01-13"
10,17,0.740619806884385,0.151898025518562,0.474927423665978,0.511548227399232,1.0097850026263,0.730613807651649,1.0097850026263,1.0097850026263,1.07147001309021,"2020-01-14"
11,18,0.784691111713977,0.159406183704932,0.50331498797813,0.540483299322642,1.06677744381456,0.774876951922182,1.06677744381456,1.06677744381456,1.12587725364184,"2020-01-15"
12,19,0.737157573444084,0.158610091684834,0.459299084369774,0.497224191916833,1.01769163088813,0.725554599013325,1.01769163088813,1.01769163088813,1.08069251765309,"2020-01-16"
13,20,0.890053509480801,0.180274007604483,0.573205535648146,0.616278336903528,1.20425532211093,0.877245791244986,1.20425532211093,1.20425532211093,1.27213381585552,"2020-01-17"
14,21,0.793817543109533,0.175163465075927,0.487679795091256,0.527674004319284,1.10150112577959,0.781680784165222,1.10150112577959,1.10150112577959,1.16930430789909,"2020-01-18"
15,22,0.793988987237859,0.178241623976094,0.485057067055497,0.52649768114933,1.11169574636918,0.779959203377109,1.11169574636918,1.11169574636918,1.18101693248831,"2020-01-19"
16,23,0.790655406907146,0.1835072156289,0.47568701665604,0.51590519668742,1.11539501512252,0.776555204400827,1.11539501512252,1.11539501512252,1.19066442998037,"2020-01-20"
17,24,0.873177870750378,0.196856110386029,0.528415603309283,0.576487192499901,1.22014016925138,0.858078910371088,1.22014016925138,1.22014016925138,1.29989150533684,"2020-01-21"
18,25,0.966674656066532,0.214456376393229,0.59726975479031,0.645882122872142,1.34528963880141,0.95019382711805,1.34528963880141,1.34528963880141,1.43441250363742,"2020-01-22"
19,26,1.0063853725728,0.220360267932723,0.618660381485165,0.672680778588095,1.39141817233353,0.991098488684997,1.39141817233353,1.39141817233353,1.47426833235272,"2020-01-23"
20,27,1.27694422347528,0.250955313832813,0.827870759894498,0.891015836412852,1.71264045242941,1.26172280419477,1.71264045242941,1.71264045242941,1.80676535931557,"2020-01-24"
21,28,1.42752715737284,0.267204733218775,0.950762472421032,1.02125148809368,1.89490142774257,1.4133492015364,1.89490142774257,1.89490142774257,1.99669994567744,"2020-01-25"
22,29,1.47993303656291,0.270590197002007,0.998983218285874,1.06594617066989,1.95091062954615,1.46239798982855,1.95091062954615,1.95091062954615,2.05660235537611,"2020-01-26"
23,30,1.43687836770158,0.263588108161022,0.971532772605023,1.03290698636541,1.89572275735038,1.4188326628515,1.89572275735038,1.89572275735038,1.99810524617979,"2020-01-27"
24,31,1.49996574052612,0.260023357668998,1.03647221363301,1.10413128340197,1.95591521339071,1.48400728080095,1.95591521339071,1.95591521339071,2.06152379610418,"2020-01-28"
25,32,1.34601739733405,0.236930152378656,0.925419575254168,0.981114232156517,1.75754554428717,1.33169686409928,1.75754554428717,1.75754554428717,1.85607821614667,"2020-01-29"
26,33,1.35432796242837,0.228161172582207,0.945506630557811,1.00368846448366,1.74811413556756,1.34177857890207,1.74811413556756,1.74811413556756,1.83556361011907,"2020-01-30"
27,34,1.26756010531895,0.210899013776919,0.888250370976407,0.939967661143434,1.63701794348432,1.25553248455286,1.63701794348432,1.63701794348432,1.71984607541508,"2020-01-31"
28,35,1.06897714841372,0.187914766855826,0.736233114679946,0.781259872560359,1.39800484736275,1.05667858310522,1.39800484736275,1.39800484736275,1.4688428692723,"2020-02-01"
29,36,0.903448841564686,0.166756454403226,0.606617428362329,0.649539096464922,1.19434761375604,0.892518596065373,1.19434761375604,1.19434761375604,1.25889378579141,"2020-02-02"
30,37,0.946236201030335,0.16780460222099,0.64719041291769,0.685401339202921,1.23477890271407,0.936490973480981,1.23477890271407,1.23477890271407,1.30082204945348,"2020-02-03"
31,38,0.921765697036053,0.166069128247586,0.626121802533067,0.665772197151989,1.21211169499622,0.912824783940641,1.21211169499622,1.21211169499622,1.2738649461205,"2020-02-04"
32,39,0.818237816249384,0.157608606989678,0.540406453535152,0.578887368929043,1.09525807539853,0.808588535462109,1.09525807539853,1.09525807539853,1.1567626415916,"2020-02-05"
33,40,0.902892912103186,0.169284525051203,0.603990611661038,0.644763370730404,1.19774995596576,0.892265768565258,1.19774995596576,1.19774995596576,1.26820791121892,"2020-02-06"
34,41,0.901775724626819,0.172812187611222,0.595429203072277,0.63806322960515,1.20353516485583,0.890587062960059,1.20353516485583,1.20353516485583,1.26811380227142,"2020-02-07"
35,42,0.929132036012051,0.175478459665015,0.617524969405769,0.65960186950315,1.2327961922314,0.918779425675766,1.2327961922314,1.2327961922314,1.30367437745452,"2020-02-08"
