"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
44,51,1.00001299371432,0.0239073959291071,0.953812495333162,0.961231229907668,1.04003163782999,0.999692610959813,1.04003163782999,1.04003163782999,1.04727805377383,"2020-04-08"
45,52,0.969970832607433,0.0233578243240891,0.925074614601132,0.932206917663552,1.00859595161821,0.969697535983278,1.00859595161821,1.00859595161821,1.01557677701467,"2020-04-09"
46,53,1.01251654822336,0.0238088274168716,0.966262358495167,0.973432163213901,1.05179238632021,1.01252035407604,1.05179238632021,1.05179238632021,1.05927469959084,"2020-04-10"
47,54,1.01351135518451,0.0240295227676459,0.966881890946207,0.974464481132984,1.05357023701657,1.01333428108668,1.05357023701657,1.05357023701657,1.06135286287432,"2020-04-11"
48,55,1.03978437024199,0.0241756378984198,0.993261819315119,1.00019355448233,1.07979214019753,1.03963569530525,1.07979214019753,1.07979214019753,1.08766182624071,"2020-04-12"
49,56,1.0528940727836,0.0244216158356752,1.00562976504978,1.01330136133265,1.09339281572654,1.05262585393364,1.09339281572654,1.09339281572654,1.10152444726839,"2020-04-13"
50,57,1.05371381501609,0.0249104612064376,1.00526011735197,1.01294270843307,1.09493520359879,1.05366722013218,1.09493520359879,1.09493520359879,1.10329246099004,"2020-04-14"
51,58,1.09523937426751,0.0256278406240536,1.04491649484308,1.05301918817124,1.13770611347088,1.09497927963724,1.13770611347088,1.13770611347088,1.14580821967489,"2020-04-15"
52,59,1.10737052131757,0.0260893810974678,1.05618440573224,1.06476927998408,1.15062416238684,1.10724615577496,1.15062416238684,1.15062416238684,1.15911021022781,"2020-04-16"
53,60,1.13802840242199,0.0272392372817466,1.08533682964167,1.09366362911377,1.18327903513475,1.13789410338313,1.18327903513475,1.18327903513475,1.19170177058035,"2020-04-17"
54,61,1.1366321573609,0.0286758117300973,1.08096970987175,1.08966168893961,1.18390645845147,1.13625491727046,1.18390645845147,1.18390645845147,1.19352268836193,"2020-04-18"
55,62,1.14088917275069,0.0293110284242084,1.08424391165244,1.09280014221702,1.18943123398117,1.14032724963827,1.18943123398117,1.18943123398117,1.19919137903589,"2020-04-19"
56,63,1.16241210278436,0.0299630093271421,1.10485177118574,1.11390089402552,1.21257500655832,1.16182156321953,1.21257500655832,1.21257500655832,1.22258796348344,"2020-04-20"
57,64,1.14081165005761,0.029839958978272,1.084178395514,1.09291914730979,1.19088261191586,1.14010511188243,1.19088261191586,1.19088261191586,1.20034196894573,"2020-04-21"
58,65,1.13129452105177,0.0296071173727621,1.07472108625846,1.08371381504994,1.18066745930264,1.1307125847893,1.18066745930264,1.18066745930264,1.19084950743301,"2020-04-22"
59,66,1.09686859265398,0.0280449444791205,1.04327756333667,1.05186100690288,1.14390568072453,1.09608426858639,1.14390568072453,1.14390568072453,1.15335203063684,"2020-04-23"
60,67,1.07997153597803,0.026452342706509,1.02983697611445,1.03739174857751,1.12445562372686,1.07917760701987,1.12445562372686,1.12445562372686,1.13296853500643,"2020-04-24"
61,68,1.0552522512866,0.0245492188015306,1.00791419945254,1.01561298962182,1.09624148828244,1.05482250329253,1.09624148828244,1.09624148828244,1.10462083804688,"2020-04-25"
62,69,1.00549932334793,0.0227936399776256,0.962306095911448,0.968733692212158,1.04373484951079,1.00517186215985,1.04373484951079,1.04373484951079,1.05108818035261,"2020-04-26"
63,70,1.00683546075783,0.0219660530073988,0.964179916105857,0.970837750653024,1.04320039977831,1.00664593063428,1.04320039977831,1.04320039977831,1.05025905061254,"2020-04-27"
64,71,0.955902177390417,0.0208277678745547,0.914965421574161,0.921719598866043,0.990456374524352,0.955809893147337,0.990456374524352,0.990456374524352,0.997225541061245,"2020-04-28"
65,72,0.951061415020281,0.0210238543321169,0.910568933288124,0.916895204023597,0.985731698964057,0.950853729545511,0.985731698964057,0.985731698964057,0.992558250734395,"2020-04-29"
66,73,0.941812725939525,0.0212406186759172,0.900744220447362,0.907226222165037,0.976904186296062,0.941680489583907,0.976904186296062,0.976904186296062,0.983762018974304,"2020-04-30"
67,74,0.933234961374969,0.021373735413776,0.892035244876078,0.898239361703074,0.9686792136745,0.933060910912915,0.9686792136745,0.9686792136745,0.975987540524797,"2020-05-01"
68,75,0.918307591681855,0.0212312137167434,0.877178029521803,0.883724307838947,0.953403995139941,0.918374413414566,0.953403995139941,0.953403995139941,0.960180812359157,"2020-05-02"
69,76,0.907508182888126,0.0215198084438221,0.866071538932589,0.872403110797252,0.943199298995726,0.907390342803596,0.943199298995726,0.943199298995726,0.950428997416011,"2020-05-03"
70,77,0.925492016695633,0.0223630713723029,0.882297160202605,0.888722011548737,0.962373159289697,0.925302034378336,0.962373159289697,0.962373159289697,0.96955320999389,"2020-05-04"
71,78,0.937804805379722,0.0229154001160503,0.893678832488707,0.900619722128155,0.97590731990972,0.937606985879039,0.97590731990972,0.97590731990972,0.983668766656463,"2020-05-05"
72,79,0.976604997455306,0.023257850340927,0.931716994888649,0.938462484939472,1.01552008345774,0.976380078078224,1.01552008345774,1.01552008345774,1.02284258296324,"2020-05-06"
