"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
27,34,1.65767070595645,0.128440121330039,1.44928582238385,1.47063035310666,1.89589504639712,1.64426623159522,1.89589504639712,1.89589504639712,1.93647112229426,2020-03-23
28,35,1.54733997094986,0.108921032941346,1.36925937765172,1.38846485951551,1.74809018388764,1.53659671583173,1.74809018388764,1.74809018388764,1.78385430779222,2020-03-24
29,36,1.47453905598134,0.0925763677388022,1.32004343196261,1.33850790504626,1.64604054522132,1.46575644644989,1.64604054522132,1.64604054522132,1.67544587627451,2020-03-25
30,37,1.4109240866233,0.0796692142504978,1.27780126211176,1.29333391635299,1.55790601239048,1.4032283676449,1.55790601239048,1.55790601239048,1.5835519806483,2020-03-26
31,38,1.32080455928196,0.0667517282555282,1.2057116643592,1.22073538176489,1.44172872278203,1.31515264283539,1.44172872278203,1.44172872278203,1.4626258364315,2020-03-27
32,39,1.21419155243743,0.0551770074862315,1.1191009331976,1.13093098624792,1.31283804774025,1.20974434192727,1.31283804774025,1.31283804774025,1.32997113415073,2020-03-28
33,40,1.14221482217217,0.0449089514836478,1.06320164156358,1.07340465055163,1.22128271993774,1.13935324638278,1.22128271993774,1.22128271993774,1.23541656987975,2020-03-29
34,41,1.1046734516862,0.0368816341403315,1.0376893361234,1.04723994129883,1.1691211578487,1.10300306102761,1.1691211578487,1.1691211578487,1.18156257713447,2020-03-30
35,42,1.02612005014919,0.0304837837825724,0.970133318135971,0.978084724115151,1.07826650748998,1.02483400443545,1.07826650748998,1.07826650748998,1.08837836412991,2020-03-31
36,43,1.01483107383577,0.0273307918717007,0.962968325549337,0.970542135009613,1.06055376480041,1.01434738663153,1.06055376480041,1.06055376480041,1.07024180678847,2020-04-01
37,44,0.981224544321051,0.0254068606003102,0.93219964633987,0.940339097364778,1.02389740323502,0.981055038418672,1.02389740323502,1.02389740323502,1.0324446668043,2020-04-02
38,45,0.948912772431632,0.0242671785860059,0.901955817945121,0.909402915485672,0.989431508909319,0.948774346239038,0.989431508909319,0.989431508909319,0.997506432379215,2020-04-03
39,46,0.952747099828883,0.0240059633168951,0.90658323410361,0.913866856045394,0.992688522724343,0.95243439799061,0.992688522724343,0.992688522724343,1.00090381383803,2020-04-04
40,47,0.958076511546926,0.0243078474436743,0.911472846889608,0.918799951671247,0.998311166756894,0.957752700209792,0.998311166756894,0.998311166756894,1.00585419730274,2020-04-05
41,48,0.978270497651527,0.0245361186574081,0.930733255838857,0.937856559130725,1.01895488538423,0.978112390765139,1.01895488538423,1.01895488538423,1.02681998758844,2020-04-06
42,49,0.974854616373424,0.0240909206892073,0.927858773662341,0.935514604521626,1.01481057644176,0.97458621924748,1.01481057644176,1.01481057644176,1.02255569976042,2020-04-07
43,50,0.995735301661783,0.02397355416834,0.948906867163332,0.95670610139295,1.03567786065491,0.995532698608875,1.03567786065491,1.03567786065491,1.04305297368345,2020-04-08
44,51,0.968255091763048,0.0234887400807897,0.922942660596603,0.929885972715514,1.00720347885982,0.967987610241709,1.00720347885982,1.00720347885982,1.01479649963647,2020-04-09
45,52,1.02190309437387,0.0240878642826904,0.975110707057598,0.982721867097445,1.06159248800743,1.02174448235895,1.06159248800743,1.06159248800743,1.06978554081074,2020-04-10
46,53,1.03170335537143,0.0241638798507919,0.984857000206734,0.991954012084835,1.07195449339761,1.03142547516466,1.07195449339761,1.07195449339761,1.07956003007451,2020-04-11
47,54,1.06029533164126,0.0246756411973325,1.01190482101438,1.02006329728226,1.10125803088879,1.06024233945229,1.10125803088879,1.10125803088879,1.1093816884143,2020-04-12
48,55,1.07222510316381,0.0251837054402694,1.02270328619583,1.03088391360243,1.11371215642784,1.07215432024022,1.11371215642784,1.11371215642784,1.12162737963071,2020-04-13
49,56,1.0712777528121,0.0257659135895051,1.02150436601134,1.02919003221236,1.11401320711285,1.07083522909274,1.11401320711285,1.11401320711285,1.12240914804481,2020-04-14
50,57,1.10605383726893,0.0264684960543268,1.05550776954517,1.06366549550766,1.15015277689745,1.10574014169195,1.15015277689745,1.15015277689745,1.15862609215812,2020-04-15
51,58,1.10931232759079,0.026699707373108,1.0576489544144,1.0656380982539,1.15386746610107,1.10900610303285,1.15386746610107,1.15386746610107,1.16222031439768,2020-04-16
52,59,1.1371159775404,0.0277238651716905,1.08390530047884,1.0919975340129,1.18328935709541,1.13691425148667,1.18328935709541,1.18328935709541,1.19215569777873,2020-04-17
53,60,1.12838711942806,0.0282752934266642,1.07442152271552,1.08243986395727,1.17546905997085,1.12799325588551,1.17546905997085,1.17546905997085,1.1849419536074,2020-04-18
54,61,1.12028435477601,0.0289912187736459,1.06565178179739,1.07346324224412,1.1690383490745,1.11975347119301,1.1690383490745,1.1690383490745,1.17822664826056,2020-04-19
55,62,1.14834813234494,0.0288342894836452,1.0930196394478,1.10114440368448,1.19682542157004,1.14806620712444,1.19682542157004,1.19682542157004,1.20627474197641,2020-04-20
56,63,1.12457193019443,0.0281401048007004,1.07151182335416,1.07940135575954,1.17189666121906,1.12392975093541,1.17189666121906,1.17189666121906,1.18127126632002,2020-04-21
57,64,1.12175068026357,0.0281499284921185,1.06833202082585,1.07610188848466,1.16898359253427,1.12115387885162,1.16898359253427,1.16898359253427,1.17787445891129,2020-04-22
58,65,1.08634406102586,0.0270531057607744,1.03508881016297,1.04279129845099,1.13172571252214,1.08582586317576,1.13172571252214,1.13172571252214,1.14086707903468,2020-04-23
59,66,1.07758365145725,0.0259930825392101,1.02775736814424,1.03557019064265,1.12095906946028,1.07677275184258,1.12095906946028,1.12095906946028,1.12997347818096,2020-04-24
60,67,1.07208226836882,0.0244283908760822,1.02528406229521,1.03269619388125,1.11302314161145,1.07169692886931,1.11302314161145,1.11302314161145,1.12066920967477,2020-04-25
61,68,1.02223823989741,0.0227233195482064,0.978647525102561,0.985384560232633,1.06029100766624,1.02199433677043,1.06029100766624,1.06029100766624,1.06793858530011,2020-04-26
62,69,1.02226474186364,0.0220779793369336,0.979610820713513,0.986240059655212,1.05893833644455,1.02204692841399,1.05893833644455,1.05893833644455,1.06589784011505,2020-04-27
63,70,0.976256525603982,0.0210325301207229,0.935481538895755,0.941895023762964,1.01140489912409,0.976094014622054,1.01140489912409,1.01140489912409,1.0180994404217,2020-04-28
64,71,0.972263142359963,0.020729416452393,0.932285007080663,0.938310300884301,1.00653362525571,0.972020081920763,1.00653362525571,1.00653362525571,1.01323067244964,2020-04-29
65,72,0.978782980075366,0.0207281613142987,0.938565123756298,0.945120148143961,1.01310528264577,0.97865891186521,1.01310528264577,1.01310528264577,1.01989768098029,2020-04-30
66,73,1.02586600803756,0.0215720570458636,0.984336309925947,0.990960236597431,1.06171174020372,1.02555179235784,1.06171174020372,1.06171174020372,1.06867006989339,2020-05-01
67,74,1.03071168046166,0.0212662460583836,0.989399811678869,0.995956894886124,1.06594278445508,1.0304667708558,1.06594278445508,1.06594278445508,1.07311175960425,2020-05-02
68,75,1.01369160132867,0.0209188125478665,0.973453306509771,0.979637746507235,1.04826002236625,1.01353639369411,1.04826002236625,1.04826002236625,1.0552114221404,2020-05-03
69,76,1.03913490461725,0.0213548876269099,0.997378894557281,1.00399374033858,1.07423982308151,1.03896726991244,1.07423982308151,1.07423982308151,1.08135571833843,2020-05-04
70,77,1.03822592426046,0.0213058023152701,0.996652255211529,1.00309087094657,1.07365725435716,1.03800334191838,1.07365725435716,1.07365725435716,1.08021833059386,2020-05-05
71,78,1.03792376715029,0.0212304933164585,0.99679252687319,1.00332190973365,1.07337307885109,1.03765292479004,1.07337307885109,1.07337307885109,1.08044539328812,2020-05-06
72,79,1.06246530403583,0.0214940306999191,1.02130091377723,1.02747758901176,1.09818395671427,1.06224752129451,1.09818395671427,1.09818395671427,1.10554903521582,2020-05-07
73,80,1.04303260279039,0.0214080542684004,1.00150999213836,1.00800316006221,1.07842995139532,1.0429631097487,1.07842995139532,1.07842995139532,1.08568518788667,2020-05-08
74,81,0.997388761736716,0.0210883110379591,0.956859041617379,0.962422475436668,1.03242347901084,0.997334813396602,1.03242347901084,1.03242347901084,1.0389290437736,2020-05-09
75,82,0.986513075860435,0.0203568402537638,0.946803684960815,0.953141147068208,1.02024411013423,0.986315847863161,1.02024411013423,1.02024411013423,1.02665119066319,2020-05-10
76,83,0.972140378614561,0.0198907903262265,0.933333447791029,0.93959445408116,1.0051650311292,0.97198491398326,1.0051650311292,1.0051650311292,1.01178423634801,2020-05-11
77,84,0.963854058317243,0.0201667441544768,0.924787139159115,0.93112592362944,0.997073114863496,0.963815168905506,0.997073114863496,0.997073114863496,1.00350121380453,2020-05-12
78,85,0.98285530577924,0.0203768300277391,0.943348963799201,0.94961735617303,1.01661842774569,0.982736037925526,1.01661842774569,1.01661842774569,1.02370582982039,2020-05-13
